Image Sticker,Slice Index,Model,IoU,Dice
lung_045,109,EfficientSAM (VIT-tiny),0.1198156682027649,0.2139917695473251
lung_045,109,EfficientSAM (VIT-small),0.367612293144208,0.5375972342264477
lung_045,110,EfficientSAM (VIT-tiny),0.0825581395348837,0.1525241675617615
lung_045,110,EfficientSAM (VIT-small),0.2928127772848269,0.4529855868222375
lung_045,111,EfficientSAM (VIT-tiny),0.0831622176591375,0.1535545023696682
lung_045,111,EfficientSAM (VIT-small),0.2817204301075269,0.4395973154362416
lung_045,112,EfficientSAM (VIT-tiny),0.0950840879689521,0.173656231541642
lung_045,112,EfficientSAM (VIT-small),0.148411214953271,0.2584635416666667
lung_045,113,EfficientSAM (VIT-tiny),0.1031518624641833,0.187012987012987
lung_045,113,EfficientSAM (VIT-small),0.3580454928390901,0.5272952853598015
lung_045,114,EfficientSAM (VIT-tiny),0.143312101910828,0.2506963788300835
lung_045,114,EfficientSAM (VIT-small),0.1603665521191294,0.2764067127344521
lung_045,115,EfficientSAM (VIT-tiny),0.1663019693654266,0.2851782363977486
lung_045,115,EfficientSAM (VIT-small),0.3675623800383877,0.5375438596491228
lung_045,116,EfficientSAM (VIT-tiny),0.1708715596330275,0.2918707149853085
lung_045,116,EfficientSAM (VIT-small),0.4306651634723788,0.6020488573680063
lung_045,117,EfficientSAM (VIT-tiny),0.1934604904632152,0.3242009132420091
lung_045,117,EfficientSAM (VIT-small),0.2270742358078602,0.3701067615658363
lung_045,118,EfficientSAM (VIT-tiny),0.2049469964664311,0.3401759530791788
lung_045,118,EfficientSAM (VIT-small),0.2579185520361991,0.4100719424460431
lung_045,119,EfficientSAM (VIT-tiny),0.1617977528089887,0.2785299806576402
lung_045,119,EfficientSAM (VIT-small),0.1758474576271186,0.2990990990990991
lung_045,120,EfficientSAM (VIT-tiny),0.1838006230529595,0.3105263157894737
lung_045,120,EfficientSAM (VIT-small),0.2,0.3333333333333333
lung_055,144,EfficientSAM (VIT-tiny),0.036697247706422,0.0707964601769911
lung_055,144,EfficientSAM (VIT-small),0.0405777166437414,0.0779907468605419
lung_055,145,EfficientSAM (VIT-tiny),0.1070005691519635,0.1933161953727506
lung_055,145,EfficientSAM (VIT-small),0.1073478760045924,0.1938828408501814
lung_055,146,EfficientSAM (VIT-tiny),0.117678381256656,0.2105764649833253
lung_055,146,EfficientSAM (VIT-small),0.1176151761517615,0.2104752667313288
lung_055,147,EfficientSAM (VIT-tiny),0.1782608695652174,0.3025830258302583
lung_055,147,EfficientSAM (VIT-small),0.1723970944309927,0.2940933498554316
lung_055,148,EfficientSAM (VIT-tiny),0.1750327367961588,0.2979197622585438
lung_055,148,EfficientSAM (VIT-small),0.1696703296703296,0.2901164975573093
lung_055,149,EfficientSAM (VIT-tiny),0.1885430762291384,0.3172675521821632
lung_055,149,EfficientSAM (VIT-small),0.181653042688465,0.3074558032282859
lung_055,150,EfficientSAM (VIT-tiny),0.1864700780572419,0.3143274853801169
lung_055,150,EfficientSAM (VIT-small),0.1712802768166089,0.2924667651403249
lung_055,151,EfficientSAM (VIT-tiny),0.2184601113172541,0.3585839360487248
lung_055,151,EfficientSAM (VIT-small),0.2079482439926062,0.3442999234889058
lung_055,152,EfficientSAM (VIT-tiny),0.2374881964117091,0.3838229683326974
lung_055,152,EfficientSAM (VIT-small),0.2156769596199525,0.3548261039468542
lung_055,153,EfficientSAM (VIT-tiny),0.2482394366197183,0.3977433004231311
lung_055,153,EfficientSAM (VIT-small),0.2283317800559179,0.3717754172989377
lung_055,154,EfficientSAM (VIT-tiny),0.2358744394618834,0.3817126269956458
lung_055,154,EfficientSAM (VIT-small),0.2779767233661593,0.4350262697022767
lung_055,155,EfficientSAM (VIT-tiny),0.1399300349825087,0.2455063568610258
lung_055,155,EfficientSAM (VIT-small),0.1778337531486146,0.30196749358426
lung_055,156,EfficientSAM (VIT-tiny),0.4021276595744681,0.5735963581183612
lung_055,156,EfficientSAM (VIT-small),0.4077545803152961,0.5792978208232445
lung_055,157,EfficientSAM (VIT-tiny),0.2184241019698725,0.3585354255825012
lung_055,157,EfficientSAM (VIT-small),0.1648148148148148,0.2829888712241653
lung_055,158,EfficientSAM (VIT-tiny),0.2449698189134808,0.3935353535353535
lung_055,158,EfficientSAM (VIT-small),0.2467661691542288,0.3958499600957701
lung_055,159,EfficientSAM (VIT-tiny),0.3013888888888889,0.4631803628601921
lung_055,159,EfficientSAM (VIT-small),0.294280442804428,0.4547398431931575
lung_055,160,EfficientSAM (VIT-tiny),0.4124183006535947,0.5839888940305414
lung_055,160,EfficientSAM (VIT-small),0.3760255241567912,0.546538588936734
lung_055,161,EfficientSAM (VIT-tiny),0.3669014084507042,0.5368366821226173
lung_055,161,EfficientSAM (VIT-small),0.3660270078180526,0.5359001040582726
lung_055,162,EfficientSAM (VIT-tiny),0.4405820533548908,0.611672278338945
lung_055,162,EfficientSAM (VIT-small),0.4476504534212696,0.6184510250569476
lung_055,163,EfficientSAM (VIT-tiny),0.472596585804133,0.6418547895057962
lung_055,163,EfficientSAM (VIT-small),0.4820276497695852,0.650497512437811
lung_055,164,EfficientSAM (VIT-tiny),0.4523364485981308,0.6229086229086229
lung_055,164,EfficientSAM (VIT-small),0.4556720686367969,0.6260641781270465
lung_055,165,EfficientSAM (VIT-tiny),0.4291417165668663,0.6005586592178771
lung_055,165,EfficientSAM (VIT-small),0.4179254783484391,0.5894886363636364
lung_055,166,EfficientSAM (VIT-tiny),0.4250238777459408,0.596514745308311
lung_055,166,EfficientSAM (VIT-small),0.4161849710982659,0.5877551020408164
lung_055,167,EfficientSAM (VIT-tiny),0.2429435483870967,0.3909164639091646
lung_055,167,EfficientSAM (VIT-small),0.2459677419354838,0.3948220064724919
lung_055,168,EfficientSAM (VIT-tiny),0.2689243027888446,0.423861852433281
lung_055,168,EfficientSAM (VIT-small),0.2602193419740777,0.4129746835443038
lung_055,169,EfficientSAM (VIT-tiny),0.0793650793650793,0.1470588235294117
lung_055,169,EfficientSAM (VIT-small),0.2222222222222222,0.3636363636363636
lung_055,170,EfficientSAM (VIT-tiny),0.0841013824884792,0.155154091392136
lung_055,170,EfficientSAM (VIT-small),0.104384133611691,0.1890359168241966
lung_055,171,EfficientSAM (VIT-tiny),0.1837769328263624,0.310492505353319
lung_055,171,EfficientSAM (VIT-small),0.1913265306122449,0.3211991434689507
lung_055,172,EfficientSAM (VIT-tiny),0.1444444444444444,0.2524271844660194
lung_055,172,EfficientSAM (VIT-small),0.1280788177339901,0.2270742358078602
lung_078,67,EfficientSAM (VIT-tiny),0.2610169491525423,0.4139784946236559
lung_078,67,EfficientSAM (VIT-small),0.2694610778443114,0.4245283018867924
lung_078,68,EfficientSAM (VIT-tiny),0.4581231079717457,0.6283737024221453
lung_078,68,EfficientSAM (VIT-small),0.3486943164362519,0.5170842824601367
lung_078,69,EfficientSAM (VIT-tiny),0.4703363914373089,0.6397670549084858
lung_078,69,EfficientSAM (VIT-small),0.3010963194988253,0.4628347878423112
lung_078,70,EfficientSAM (VIT-tiny),0.2852032520325203,0.4438259109311741
lung_078,70,EfficientSAM (VIT-small),0.3793103448275862,0.55
lung_078,71,EfficientSAM (VIT-tiny),0.4662847069193477,0.6360084159903817
lung_078,71,EfficientSAM (VIT-small),0.4084551811824539,0.5800045136538028
lung_078,72,EfficientSAM (VIT-tiny),0.3885209713024282,0.5596184419713831
lung_078,72,EfficientSAM (VIT-small),0.3398058252427184,0.5072463768115942
lung_078,73,EfficientSAM (VIT-tiny),0.3833443489755452,0.5542283803153368
lung_078,73,EfficientSAM (VIT-small),0.248273215656178,0.3977866584691054
lung_078,74,EfficientSAM (VIT-tiny),0.1130604288499025,0.2031523642732049
lung_078,74,EfficientSAM (VIT-small),0.1177884615384615,0.210752688172043
lung_078,75,EfficientSAM (VIT-tiny),0.1004273504273504,0.1825242718446602
lung_078,75,EfficientSAM (VIT-small),0.1948051948051948,0.3260869565217391
lung_034,160,EfficientSAM (VIT-tiny),0.2704761904761905,0.4257871064467766
lung_034,160,EfficientSAM (VIT-small),0.1764004767580453,0.2998986828774063
lung_034,161,EfficientSAM (VIT-tiny),0.3503086419753086,0.5188571428571429
lung_034,161,EfficientSAM (VIT-small),0.2420185375901133,0.3897180762852404
lung_034,162,EfficientSAM (VIT-tiny),0.5189340813464236,0.6832871652816251
lung_034,162,EfficientSAM (VIT-small),0.3463541666666667,0.5145067698259188
lung_034,163,EfficientSAM (VIT-tiny),0.5921521997621879,0.7438386855862584
lung_034,163,EfficientSAM (VIT-small),0.3712737127371274,0.541501976284585
lung_034,164,EfficientSAM (VIT-tiny),0.0795964125560538,0.1474558670820353
lung_034,164,EfficientSAM (VIT-small),0.5225140712945591,0.6863832409118915
lung_034,165,EfficientSAM (VIT-tiny),0.5387453874538746,0.7002398081534772
lung_034,165,EfficientSAM (VIT-small),0.4119154388212684,0.5834845735027223
lung_034,166,EfficientSAM (VIT-tiny),0.3036117381489842,0.4658008658008658
lung_034,166,EfficientSAM (VIT-small),0.4089874857792946,0.5805409769882923
lung_034,167,EfficientSAM (VIT-tiny),0.2015429122468659,0.3354735152487961
lung_034,167,EfficientSAM (VIT-small),0.3804173354735152,0.5511627906976744
lung_034,168,EfficientSAM (VIT-tiny),0.2726591760299625,0.4284873454973514
lung_034,168,EfficientSAM (VIT-small),0.3202764976958525,0.4851657940663176
lung_034,169,EfficientSAM (VIT-tiny),0.2925952552120776,0.4527252502780867
lung_034,169,EfficientSAM (VIT-small),0.3032069970845481,0.465324384787472
lung_034,170,EfficientSAM (VIT-tiny),0.3220338983050847,0.4871794871794871
lung_034,170,EfficientSAM (VIT-small),0.3276247207743857,0.4935501962983735
lung_034,171,EfficientSAM (VIT-tiny),0.3266499582289056,0.4924433249370277
lung_034,171,EfficientSAM (VIT-small),0.3448888888888889,0.5128883013879709
lung_034,172,EfficientSAM (VIT-tiny),0.2811881188118812,0.4389489953632148
lung_034,172,EfficientSAM (VIT-small),0.3573604060913705,0.5265519820493643
lung_034,173,EfficientSAM (VIT-tiny),0.337909186906019,0.505130228887135
lung_034,173,EfficientSAM (VIT-small),0.3819444444444444,0.5527638190954773
lung_034,174,EfficientSAM (VIT-tiny),0.3232445520581113,0.4885635864592864
lung_034,174,EfficientSAM (VIT-small),0.3530961791831357,0.5219084712755598
lung_034,175,EfficientSAM (VIT-tiny),0.278879813302217,0.4361313868613138
lung_034,175,EfficientSAM (VIT-small),0.2917808219178082,0.4517497348886532
lung_034,176,EfficientSAM (VIT-tiny),0.2005347593582887,0.3340757238307349
lung_034,176,EfficientSAM (VIT-small),0.4282094594594595,0.5996451803666469
lung_034,177,EfficientSAM (VIT-tiny),0.3156779661016949,0.4798711755233494
lung_034,177,EfficientSAM (VIT-small),0.3902640264026402,0.5614243323442136
lung_034,178,EfficientSAM (VIT-tiny),0.228395061728395,0.371859296482412
lung_034,178,EfficientSAM (VIT-small),0.3605220228384992,0.5299760191846523
lung_034,179,EfficientSAM (VIT-tiny),0.104215456674473,0.1887592788971367
lung_034,179,EfficientSAM (VIT-small),0.3415178571428571,0.5091514143094842
lung_034,180,EfficientSAM (VIT-tiny),0.3860640301318267,0.5570652173913043
lung_034,180,EfficientSAM (VIT-small),0.3522617901828681,0.5209964412811388
lung_034,181,EfficientSAM (VIT-tiny),0.5527950310559007,0.712
lung_034,181,EfficientSAM (VIT-small),0.3476190476190476,0.5159010600706714
lung_034,182,EfficientSAM (VIT-tiny),0.5893617021276596,0.7416331994645248
lung_034,182,EfficientSAM (VIT-small),0.3756756756756756,0.5461689587426326
lung_034,183,EfficientSAM (VIT-tiny),0.3566739606126914,0.5258064516129032
lung_034,183,EfficientSAM (VIT-small),0.2983651226158038,0.459601259181532
lung_034,184,EfficientSAM (VIT-tiny),0.3519736842105263,0.5206812652068127
lung_034,184,EfficientSAM (VIT-small),0.3073593073593073,0.4701986754966887
lung_034,185,EfficientSAM (VIT-tiny),0.2080536912751678,0.3444444444444444
lung_034,185,EfficientSAM (VIT-small),0.3436293436293436,0.5114942528735632
lung_034,186,EfficientSAM (VIT-tiny),0.0689655172413793,0.1290322580645161
lung_034,186,EfficientSAM (VIT-small),0.0314465408805031,0.0609756097560975
lung_004,217,EfficientSAM (VIT-tiny),0.1720430107526881,0.2935779816513761
lung_004,217,EfficientSAM (VIT-small),0.1162790697674418,0.2083333333333333
lung_004,218,EfficientSAM (VIT-tiny),0.2666666666666666,0.4210526315789473
lung_004,218,EfficientSAM (VIT-small),0.5039370078740157,0.6701570680628273
lung_004,219,EfficientSAM (VIT-tiny),0.4964788732394366,0.6635294117647059
lung_004,219,EfficientSAM (VIT-small),0.5323383084577115,0.6948051948051948
lung_004,220,EfficientSAM (VIT-tiny),0.5450819672131147,0.7055702917771883
lung_004,220,EfficientSAM (VIT-small),0.5182186234817814,0.6826666666666666
lung_004,221,EfficientSAM (VIT-tiny),0.463258785942492,0.6331877729257642
lung_004,221,EfficientSAM (VIT-small),0.4545454545454545,0.625
lung_004,222,EfficientSAM (VIT-tiny),0.4181818181818181,0.5897435897435898
lung_004,222,EfficientSAM (VIT-small),0.3438485804416404,0.5117370892018779
lung_004,223,EfficientSAM (VIT-tiny),0.2432432432432432,0.391304347826087
lung_004,223,EfficientSAM (VIT-small),0.2852112676056338,0.4438356164383562
lung_004,224,EfficientSAM (VIT-tiny),0.2491103202846975,0.3988603988603988
lung_004,224,EfficientSAM (VIT-small),0.3544973544973545,0.5234375
lung_004,225,EfficientSAM (VIT-tiny),0.1813186813186813,0.3069767441860465
lung_004,225,EfficientSAM (VIT-small),0.3299492385786802,0.4961832061068702
lung_004,226,EfficientSAM (VIT-tiny),0.3134328358208955,0.4772727272727273
lung_004,226,EfficientSAM (VIT-small),0.3484162895927601,0.5167785234899329
lung_004,227,EfficientSAM (VIT-tiny),0.1640866873065015,0.2819148936170212
lung_004,227,EfficientSAM (VIT-small),0.1948051948051948,0.3260869565217391
lung_004,228,EfficientSAM (VIT-tiny),0.1,0.1818181818181818
lung_004,228,EfficientSAM (VIT-small),0.1748251748251748,0.2976190476190476
lung_004,229,EfficientSAM (VIT-tiny),0.1779661016949152,0.302158273381295
lung_004,229,EfficientSAM (VIT-small),0.1715686274509804,0.2928870292887029
lung_004,230,EfficientSAM (VIT-tiny),0.1951219512195122,0.3265306122448979
lung_004,230,EfficientSAM (VIT-small),0.1907514450867052,0.3203883495145631
lung_004,231,EfficientSAM (VIT-tiny),0.1641791044776119,0.282051282051282
lung_004,231,EfficientSAM (VIT-small),0.1505376344086021,0.2616822429906542
lung_026,155,EfficientSAM (VIT-tiny),0.1314285714285714,0.2323232323232323
lung_026,155,EfficientSAM (VIT-small),0.1174496644295302,0.2102102102102102
lung_026,156,EfficientSAM (VIT-tiny),0.0904761904761904,0.1659388646288209
lung_026,156,EfficientSAM (VIT-small),0.1783625730994152,0.3027295285359802
lung_026,157,EfficientSAM (VIT-tiny),0.2566844919786096,0.4085106382978723
lung_026,157,EfficientSAM (VIT-small),0.2868852459016393,0.445859872611465
lung_026,158,EfficientSAM (VIT-tiny),0.2754385964912281,0.4319119669876203
lung_026,158,EfficientSAM (VIT-small),0.5905349794238683,0.7425614489003881
lung_026,159,EfficientSAM (VIT-tiny),0.397283531409168,0.56865127582017
lung_026,159,EfficientSAM (VIT-small),0.601113172541744,0.7508690614136733
lung_026,160,EfficientSAM (VIT-tiny),0.4633204633204633,0.633245382585752
lung_026,160,EfficientSAM (VIT-small),0.5938037865748709,0.7451403887688985
lung_026,161,EfficientSAM (VIT-tiny),0.4075829383886256,0.5791245791245792
lung_026,161,EfficientSAM (VIT-small),0.3513513513513513,0.52
lung_026,162,EfficientSAM (VIT-tiny),0.3489702517162471,0.5173876166242578
lung_026,162,EfficientSAM (VIT-small),0.2916972814107274,0.4516496018202502
lung_026,163,EfficientSAM (VIT-tiny),0.3328185328185328,0.4994206257242178
lung_026,163,EfficientSAM (VIT-small),0.3725656223539373,0.5428747686613201
lung_026,164,EfficientSAM (VIT-tiny),0.3385899814471243,0.5058905058905059
lung_026,164,EfficientSAM (VIT-small),0.2878200155159038,0.4469879518072289
lung_026,165,EfficientSAM (VIT-tiny),0.0766839378238342,0.1424446583253128
lung_026,165,EfficientSAM (VIT-small),0.1758298755186722,0.2990736656374063
lung_026,166,EfficientSAM (VIT-tiny),0.1216041397153945,0.2168396770472895
lung_026,166,EfficientSAM (VIT-small),0.276332899869961,0.4330106979113601
lung_026,167,EfficientSAM (VIT-tiny),0.1374018558172733,0.2416065265139629
lung_026,167,EfficientSAM (VIT-small),0.1924664602683178,0.3228039809606231
lung_026,168,EfficientSAM (VIT-tiny),0.1681990265008112,0.287962962962963
lung_026,168,EfficientSAM (VIT-small),0.1930307198532783,0.3235972328977709
lung_026,169,EfficientSAM (VIT-tiny),0.2443991853360488,0.392798690671031
lung_026,169,EfficientSAM (VIT-small),0.1965973534971644,0.3285939968404423
lung_026,170,EfficientSAM (VIT-tiny),0.196938775510204,0.3290707587382779
lung_026,170,EfficientSAM (VIT-small),0.2096412556053811,0.3466172381835032
lung_026,171,EfficientSAM (VIT-tiny),0.1189710610932476,0.2126436781609195
lung_026,171,EfficientSAM (VIT-small),0.4485549132947977,0.6193136472466081
lung_026,172,EfficientSAM (VIT-tiny),0.1801801801801801,0.3053435114503817
lung_026,172,EfficientSAM (VIT-small),0.3767820773930753,0.5473372781065089
lung_026,173,EfficientSAM (VIT-tiny),0.1816465256797583,0.307446468520294
lung_026,173,EfficientSAM (VIT-small),0.4760925449871465,0.6450714036920934
lung_026,174,EfficientSAM (VIT-tiny),0.1468056184866334,0.2560252864480442
lung_026,174,EfficientSAM (VIT-small),0.3319746376811594,0.4984699081944916
lung_026,175,EfficientSAM (VIT-tiny),0.0497658079625292,0.0948131622978248
lung_026,175,EfficientSAM (VIT-small),0.2903314917127071,0.4500107043459644
lung_026,176,EfficientSAM (VIT-tiny),0.096311475409836,0.1757009345794392
lung_026,176,EfficientSAM (VIT-small),0.2822966507177033,0.4402985074626865
lung_026,177,EfficientSAM (VIT-tiny),0.1054181389870435,0.1907298881193393
lung_026,177,EfficientSAM (VIT-small),0.2861374407582938,0.444956241363427
lung_026,178,EfficientSAM (VIT-tiny),0.1951219512195122,0.3265306122448979
lung_026,178,EfficientSAM (VIT-small),0.3975701717637201,0.5689448441247003
lung_026,179,EfficientSAM (VIT-tiny),0.2707124010554089,0.4260797342192691
lung_026,179,EfficientSAM (VIT-small),0.3333333333333333,0.5
lung_026,180,EfficientSAM (VIT-tiny),0.2003910068426197,0.3338762214983713
lung_026,180,EfficientSAM (VIT-small),0.3188920454545454,0.4835756596661281
lung_026,181,EfficientSAM (VIT-tiny),0.0946094609460946,0.1728643216080402
lung_026,181,EfficientSAM (VIT-small),0.467032967032967,0.6367041198501873
lung_026,182,EfficientSAM (VIT-tiny),0.2804674457429048,0.4380704041720991
lung_026,182,EfficientSAM (VIT-small),0.4099804305283757,0.5815405968077724
lung_026,183,EfficientSAM (VIT-tiny),0.1558265582655826,0.2696365767878077
lung_026,183,EfficientSAM (VIT-small),0.4310915104740904,0.6024653312788906
lung_026,184,EfficientSAM (VIT-tiny),0.2541528239202658,0.4052980132450331
lung_026,184,EfficientSAM (VIT-small),0.2245053272450532,0.3666873834679925
lung_026,185,EfficientSAM (VIT-tiny),0.2217294900221729,0.3629764065335753
lung_026,185,EfficientSAM (VIT-small),0.3317073170731707,0.4981684981684982
lung_096,92,EfficientSAM (VIT-tiny),0.0227272727272727,0.0444444444444444
lung_096,92,EfficientSAM (VIT-small),0.0040983606557377,0.0081632653061224
lung_096,93,EfficientSAM (VIT-tiny),0.0183150183150183,0.0359712230215827
lung_096,93,EfficientSAM (VIT-small),0.0140056022408963,0.0276243093922651
lung_096,94,EfficientSAM (VIT-tiny),0.026378896882494,0.0514018691588785
lung_096,94,EfficientSAM (VIT-small),0.0269662921348314,0.0525164113785558
lung_096,95,EfficientSAM (VIT-tiny),0.0253164556962025,0.0493827160493827
lung_096,95,EfficientSAM (VIT-small),0.0304761904761904,0.0591497227356746
lung_096,96,EfficientSAM (VIT-tiny),0.0244399185336048,0.0477137176938369
lung_096,96,EfficientSAM (VIT-small),0.0314232902033271,0.060931899641577
lung_096,97,EfficientSAM (VIT-tiny),0.0182555780933062,0.0358565737051792
lung_096,97,EfficientSAM (VIT-small),0.0199637023593466,0.0391459074733096
lung_096,98,EfficientSAM (VIT-tiny),0.0127388535031847,0.0251572327044025
lung_096,98,EfficientSAM (VIT-small),0.0144144144144144,0.0284191829484902
lung_096,99,EfficientSAM (VIT-tiny),0.1536458333333333,0.2663656884875846
lung_096,99,EfficientSAM (VIT-small),0.0054844606946983,0.0109090909090909
lung_096,100,EfficientSAM (VIT-tiny),0.0153061224489795,0.0301507537688442
lung_096,100,EfficientSAM (VIT-small),0.0081135902636916,0.0160965794768611
lung_096,101,EfficientSAM (VIT-tiny),0.0024038461538461,0.0047961630695443
lung_096,101,EfficientSAM (VIT-small),0.0023094688221709,0.0046082949308755
lung_096,102,EfficientSAM (VIT-tiny),0.1529126213592233,0.2652631578947368
lung_096,102,EfficientSAM (VIT-small),0.1026058631921824,0.1861152141802068
lung_096,103,EfficientSAM (VIT-tiny),0.0948012232415902,0.1731843575418994
lung_096,103,EfficientSAM (VIT-small),0.0719257540603248,0.1341991341991342
lung_096,104,EfficientSAM (VIT-tiny),0.0062893081761006,0.0125
lung_096,104,EfficientSAM (VIT-small),0.0044052863436123,0.0087719298245614
lung_033,139,EfficientSAM (VIT-tiny),0.0,0.0
lung_033,139,EfficientSAM (VIT-small),0.0813696612665684,0.1504937010554988
lung_033,140,EfficientSAM (VIT-tiny),0.010371650821089,0.020530367835757
lung_033,140,EfficientSAM (VIT-small),0.0544464609800363,0.1032702237521514
lung_033,141,EfficientSAM (VIT-tiny),0.0490591397849462,0.0935297885970531
lung_033,141,EfficientSAM (VIT-small),0.1305418719211822,0.2309368191721132
lung_033,142,EfficientSAM (VIT-tiny),0.0938775510204081,0.1716417910447761
lung_033,142,EfficientSAM (VIT-small),0.1547756041426927,0.268061783756851
lung_033,143,EfficientSAM (VIT-tiny),0.2061114439784302,0.3417784401390958
lung_033,143,EfficientSAM (VIT-small),0.2173639509279647,0.3571059431524548
lung_033,144,EfficientSAM (VIT-tiny),0.2363203806502775,0.3822963438101347
lung_033,144,EfficientSAM (VIT-small),0.217639751552795,0.3574780657008773
lung_033,145,EfficientSAM (VIT-tiny),0.399670148433205,0.5710919088766693
lung_033,145,EfficientSAM (VIT-small),0.2445795875198307,0.3930316549819418
lung_033,146,EfficientSAM (VIT-tiny),0.1511783014673188,0.2626496716879103
lung_033,146,EfficientSAM (VIT-small),0.2406122937096388,0.3878928089454405
lung_033,147,EfficientSAM (VIT-tiny),0.1288688801350591,0.2283150548354935
lung_033,147,EfficientSAM (VIT-small),0.3181208053691275,0.4826883910386965
lung_033,148,EfficientSAM (VIT-tiny),0.1477663230240549,0.2574850299401197
lung_033,148,EfficientSAM (VIT-small),0.34587995930824,0.5139833711262283
lung_033,149,EfficientSAM (VIT-tiny),0.2640090259496051,0.4177328176138054
lung_033,149,EfficientSAM (VIT-small),0.3127020785219399,0.4764250527797325
lung_033,150,EfficientSAM (VIT-tiny),0.1953065859197577,0.3267891070297656
lung_033,150,EfficientSAM (VIT-small),0.3262383131092102,0.4919754012299385
lung_033,151,EfficientSAM (VIT-tiny),0.4335548172757475,0.6048667439165701
lung_033,151,EfficientSAM (VIT-small),0.2952902519167579,0.4559445290038897
lung_033,152,EfficientSAM (VIT-tiny),0.4104817708333333,0.5820447726748211
lung_033,152,EfficientSAM (VIT-small),0.3080249879865449,0.4709772226304188
lung_033,153,EfficientSAM (VIT-tiny),0.3637938501515808,0.5335026992696094
lung_033,153,EfficientSAM (VIT-small),0.3418803418803419,0.5095541401273885
lung_033,154,EfficientSAM (VIT-tiny),0.308602999210734,0.4716525934861278
lung_033,154,EfficientSAM (VIT-small),0.3734481884975931,0.5438111049621841
lung_033,155,EfficientSAM (VIT-tiny),0.0922978994271164,0.168997668997669
lung_033,155,EfficientSAM (VIT-small),0.4415833973866256,0.6126366302319382
lung_033,156,EfficientSAM (VIT-tiny),0.0999310820124052,0.181704260651629
lung_033,156,EfficientSAM (VIT-small),0.4584339427388755,0.6286660359508042
lung_033,157,EfficientSAM (VIT-tiny),0.4108971732896354,0.5824622531939605
lung_033,157,EfficientSAM (VIT-small),0.4464110127826942,0.6172671651937458
lung_033,158,EfficientSAM (VIT-tiny),0.4220915581688366,0.5936207914943886
lung_033,158,EfficientSAM (VIT-small),0.4301418439716312,0.6015373171336474
lung_033,159,EfficientSAM (VIT-tiny),0.4526595744680851,0.6232149395825705
lung_033,159,EfficientSAM (VIT-small),0.4420689655172414,0.6131037780966045
lung_033,160,EfficientSAM (VIT-tiny),0.4816414686825054,0.6501457725947521
lung_033,160,EfficientSAM (VIT-small),0.3096525096525097,0.472877358490566
lung_033,161,EfficientSAM (VIT-tiny),0.4207003089598352,0.592243566509605
lung_033,161,EfficientSAM (VIT-small),0.3260393873085339,0.4917491749174917
lung_033,162,EfficientSAM (VIT-tiny),0.1012753188297074,0.1839237057220708
lung_033,162,EfficientSAM (VIT-small),0.3018867924528302,0.463768115942029
lung_033,163,EfficientSAM (VIT-tiny),0.1436781609195402,0.2512562814070351
lung_033,163,EfficientSAM (VIT-small),0.2896341463414634,0.4491725768321513
lung_033,164,EfficientSAM (VIT-tiny),0.1737891737891738,0.2961165048543689
lung_033,164,EfficientSAM (VIT-small),0.2380622837370242,0.3845723868082727
lung_033,165,EfficientSAM (VIT-tiny),0.5363951473136915,0.6982515510434292
lung_033,165,EfficientSAM (VIT-small),0.2721364744110479,0.4278416347381865
lung_033,166,EfficientSAM (VIT-tiny),0.3351424694708276,0.5020325203252033
lung_033,166,EfficientSAM (VIT-small),0.2505982905982906,0.4007654455986878
lung_033,167,EfficientSAM (VIT-tiny),0.4092055485498108,0.5807606263982102
lung_033,167,EfficientSAM (VIT-small),0.3000902527075812,0.4616452620617841
lung_033,168,EfficientSAM (VIT-tiny),0.4389610389610389,0.6101083032490975
lung_033,168,EfficientSAM (VIT-small),0.3146788990825688,0.4787159804605722
lung_033,169,EfficientSAM (VIT-tiny),0.3173611111111111,0.481813389562467
lung_033,169,EfficientSAM (VIT-small),0.3617021276595745,0.53125
lung_033,170,EfficientSAM (VIT-tiny),0.3371134020618557,0.5042405551272167
lung_033,170,EfficientSAM (VIT-small),0.1691772885283893,0.2893954410307235
lung_033,171,EfficientSAM (VIT-tiny),0.6312433581296493,0.7739413680781759
lung_033,171,EfficientSAM (VIT-small),0.2842696629213483,0.4426946631671041
lung_033,172,EfficientSAM (VIT-tiny),0.5190930787589498,0.6834249803613511
lung_033,172,EfficientSAM (VIT-small),0.3755395683453237,0.5460251046025104
lung_033,173,EfficientSAM (VIT-tiny),0.176,0.2993197278911564
lung_033,173,EfficientSAM (VIT-small),0.1405622489959839,0.2464788732394366
lung_033,174,EfficientSAM (VIT-tiny),0.2582322357019064,0.4104683195592286
lung_033,174,EfficientSAM (VIT-small),0.281995661605206,0.4399323181049069
lung_033,175,EfficientSAM (VIT-tiny),0.1660348749052312,0.2847854356306892
lung_033,175,EfficientSAM (VIT-small),0.2139791538933169,0.3525252525252525
lung_033,176,EfficientSAM (VIT-tiny),0.295587010824313,0.4562982005141388
lung_033,176,EfficientSAM (VIT-small),0.2079326923076923,0.3442786069651741
lung_033,177,EfficientSAM (VIT-tiny),0.3325661680092059,0.4991364421416235
lung_033,177,EfficientSAM (VIT-small),0.2770970782280867,0.4339483394833948
lung_033,178,EfficientSAM (VIT-tiny),0.2422018348623853,0.3899556868537666
lung_033,178,EfficientSAM (VIT-small),0.0,0.0
